DILIrank_ID,PC-1,PC-2,PC-3,PC-4,PC-5,PC-6,PC-7,PC-8,PC-9,PC-10,PC-11,PC-12,PC-13,PC-14,PC-15,PC-16,PC-17,PC-18,PC-19,PC-20,PC-21,PC-22,PC-23,PC-24,PC-25,PC-26,PC-27,PC-28,PC-29,PC-30,PC-31,PC-32,PC-33,PC-34,PC-35,PC-36,PC-37,PC-38,PC-39,PC-40,PC-41,PC-42,PC-43,PC-44,PC-45,PC-46,PC-47,PC-48,PC-49,PC-50
orciprenaline,4.098872537,-5.414111596,7.597132498,5.620267455,4.92536355,-7.449017232,5.849427113,-1.053621801,8.837793267,-2.396292694,-1.273861652,-4.579659385,1.460209143,3.912071207,-5.617352739,2.408154335,0.247077013,2.174206513,1.090719107,0.518487157,-1.995255544,-4.150136965,2.182074977,1.215628808,-0.961919886,-1.272156732,-0.816429194,-0.623563097,-1.285803637,0.963203673,-1.7617129,1.510717627,-2.131654701,-1.428966924,-1.960441787,0.451335948,-0.314655683,-0.046529044,-1.589050183,-0.871193389,1.785097702,-0.718299764,0.354192971,-0.09939474,0.517167416,0.195495848,-0.984326883,0.185294245,0.095656094,-1.570383511
orphenadrine,-19.76144173,-9.370137444,-6.517191202,-5.226910497,5.705481385,-5.299544085,3.177306324,-3.095549958,-3.300097217,1.562508287,3.192325055,-1.778519927,1.525340867,2.173285559,0.585731291,-0.018579392,2.853396125,-1.619957648,1.2925786,-0.765481495,-0.611401607,-0.932331881,3.015576018,-1.37955,0.4518823,1.509461952,0.264018165,-1.626089333,1.555286818,-0.325107873,-0.100919064,0.605634158,1.00232226,1.317190496,1.024435983,-0.026286862,-0.102156152,0.99410363,-1.586317996,-1.13922416,-1.215025769,1.032762678,-0.761612815,0.298556903,0.720721062,-0.026822015,1.822447806,-0.374503195,0.049604056,1.881445231
oxybutynin,-7.932316014,6.066570372,-0.746088132,-8.695049956,9.513560062,-2.018110516,-3.971094552,1.465338888,-0.544224435,4.226532459,-2.865614264,2.318352088,-1.29071781,-4.014999246,-0.290375868,-1.170293424,-0.371631011,0.341866993,2.516875117,0.739117667,0.776234446,2.636466641,2.505896703,-1.313477971,1.718775382,-1.430122406,-0.88442151,-0.945742803,1.399334605,0.228467774,-0.434109297,3.578674167,-1.058815089,-1.358890225,2.153581794,1.1521058,-0.326240943,1.630546041,0.174529737,1.809908552,0.805133356,-0.432325738,0.678191816,-0.890931045,-0.546569027,-1.66523635,-1.856692452,0.153694853,-1.949272359,0.905163571
oxycodone,0.681933864,16.90756441,-2.203992096,6.785714971,2.835002922,-2.956178085,-0.877676112,-1.123510196,1.604038817,-0.860989702,-0.262134302,-2.101689579,-2.734573786,0.540667084,-0.139693115,0.169600946,6.761048751,-1.451546352,0.27603022,-0.967257175,2.253794976,-0.797017801,-3.878841902,3.30408135,-1.441329973,2.456716424,1.272641765,4.404013658,-2.620925266,1.614449845,5.04987159,-2.375811444,-0.49171597,0.711131723,4.605324811,-3.012157082,-0.586609996,2.424963999,2.688477584,0.514841332,-0.464967169,3.222693675,2.243550162,-1.360925478,-0.335174513,0.898713538,-0.669729995,0.39963775,-1.302529413,0.927640043
oxymorphone,2.272500811,16.68571688,-2.882447427,8.132713981,3.706483169,-0.844584938,0.741905604,1.69801547,4.78435428,-2.605436597,1.786763279,-2.982744226,-4.486067211,0.712566078,-0.196470994,1.444171235,6.1157673,-2.644112301,1.630735769,-1.210606979,2.714492019,-0.980240447,-3.58936834,3.818076738,-1.437319548,1.350651728,0.826553274,4.679877331,-2.780670769,1.955482197,6.223631801,-1.92967668,-1.550553938,-0.65111893,4.621456223,-2.720157972,-1.010274659,2.278141253,2.443743676,-0.261830725,-0.132485259,4.013454596,2.092826756,-0.781845041,0.156436961,1.474222464,-1.036206741,0.537910146,-0.264820331,1.229835306
oxytocin,5.660452927,6.978027529,0.478233544,-11.47432753,-11.64630822,-0.550603869,0.409570433,-2.159688532,10.61784169,1.603201351,-0.734257154,3.362101763,-0.14531172,1.654695976,0.468194601,3.908999419,-3.632614962,-5.81124925,-2.55998838,-2.041086735,-0.516735492,-0.525285875,0.330811472,0.126801285,1.563624721,-0.797714566,-5.354730484,4.742952967,3.268891587,-2.025594714,-1.946177175,-0.868287019,1.225649138,1.037884879,-0.846566549,-3.220917864,0.008699162,0.777648965,0.71605677,1.242655284,0.337127369,-0.094429809,-1.263609898,-0.641806295,2.22229814,-1.99234127,-0.345894742,0.619620544,-0.53230443,2.411046203
paliperidone,-1.59302053,13.60426596,-3.384645741,6.946509063,-2.762991895,-2.027535584,-4.093196626,4.854901129,2.370941786,2.67462286,-2.857510783,-1.571878959,0.962656513,-1.310446894,-0.966075886,0.576673064,-2.060695888,1.312459176,2.53235242,0.219554779,-2.206195391,0.781055186,-1.047535795,-2.353756895,-0.393594231,-1.232200669,-1.35567323,-1.931368777,1.792590146,-0.545546053,1.570968678,-0.215198902,0.54938152,-0.633255651,1.454553259,0.09015074,-1.142748677,0.891222291,-1.050690578,-1.734796648,-0.637662521,0.998149758,1.231587908,1.690459476,0.459345303,2.080181743,-0.471820587,-0.216836738,-0.160682254,-0.288682489
pamabrom,9.243773441,0.755092004,5.607896457,9.292169759,-4.584268817,-0.651755617,0.015329881,-1.416386156,-1.739059575,7.80161256,4.846207406,-5.578483311,3.091483439,0.998523296,1.110312447,5.855677782,0.575527001,-0.293896991,-0.601302651,1.678102037,-0.653809285,1.082602135,0.644858689,-0.747270379,0.173176015,-1.972104219,1.209564871,1.224088145,-2.868557502,-2.131006637,-0.352843606,0.756165827,0.783304999,0.504060231,2.227585486,1.686687442,4.877193516,3.100286563,1.499615882,4.582394314,-2.571921108,0.050805852,-2.245597509,2.597846747,-0.625482405,-0.584225012,-1.939386905,-0.120889205,-1.381722377,-3.849682448
pancrelipase,25.84650595,0.670465567,-7.697085134,-0.999255645,3.138019373,-2.760271519,-4.161531665,3.135360851,-2.839236707,3.062570922,-3.314029499,0.425884998,-1.98450957,2.883386508,-1.057217973,-1.411481346,3.076873874,-0.403322544,-0.945367364,-2.32257527,-0.823375854,1.400894534,-2.419146452,1.049841501,-0.976496336,0.132579903,0.600061467,-0.454003908,-1.039878848,0.471163274,-0.441008936,-1.058197762,-0.319223958,0.294120067,-2.109788717,-0.894706091,-1.925258666,-0.742051314,1.365560721,-1.588565708,-0.688447365,0.456116477,-1.15130887,3.584978113,1.958226264,-1.643720399,0.29899978,0.551626795,0.892159867,-0.415609463
pancuronium,26.07344864,10.29737636,-5.290133463,-5.356685338,4.327010287,-0.01194911,-2.937265805,-6.449866495,-4.207716876,-4.324350021,0.186016357,1.556243596,3.125883889,-0.091109601,-1.938957773,-1.829680413,-1.830053384,-0.411185369,-0.077936757,1.591933831,1.933545315,0.869950659,1.311815006,-1.209761126,-0.277384414,-2.528493661,1.306840968,-1.69352675,2.236394763,-1.558267042,0.015068202,2.048145147,-0.191894346,-3.228656136,-0.335025018,-2.78735724,1.495356538,0.881362645,-0.409161258,0.272277173,-1.434897822,-1.529710221,-1.564692758,0.612736792,0.330831894,-0.275237618,0.12578524,0.367282202,5.89994602,-2.644488685
paromomycin,33.66892465,-2.220814158,-6.636645768,-2.353215973,-1.529555821,-3.352161717,14.44468565,6.685959012,-6.8102871,-2.83515483,-6.676491185,5.117009219,-0.357283078,0.309407069,3.094497961,-0.950845999,-0.7645651,0.237938104,1.462831886,-1.98539356,-0.686262361,-2.190384558,1.49580801,-3.522625523,-0.328852416,-2.758463883,0.247126808,3.32724328,-4.937224603,-2.262427781,-0.258017737,-0.05072887,1.256330022,0.597710329,0.202546267,2.109582918,-1.741909078,-0.910750304,-1.573653757,3.045353994,-2.040699936,0.26672539,2.559901179,0.682516075,0.261137311,1.436094526,-0.808360288,-1.902493498,-0.142083748,1.001645349
pegfilgrastim,-16.26305865,3.071714379,-6.779021947,-1.314505511,2.910030403,-3.771805287,0.558627884,-2.72822918,-1.356871259,1.26106973,-1.504873022,1.009519344,-0.650317759,0.44299069,-0.984425065,-2.110044904,2.640840937,-0.57289561,0.744129336,-1.575444364,-0.347500195,-0.433735495,1.547540533,-0.02458217,2.393557197,2.173808674,0.946790144,-0.233790282,0.356941804,-0.490894709,-2.04016675,-0.094924968,0.453598928,1.63601789,-0.43870817,0.53149229,1.166892807,1.189675477,-0.517590135,0.983153887,0.792686525,-1.048303116,0.08869005,-0.591117311,-0.038164702,-0.797218426,0.061883497,1.654977037,-1.223651905,-0.632843357
penbutolol,-8.59330102,5.098537441,-0.158899837,-3.456657793,9.777590438,-5.311120416,0.230111345,-1.497960706,3.222283972,3.071349705,-4.176488075,0.826472095,0.963848023,0.225385758,-4.319545974,-0.021526069,0.744514173,2.450616389,0.137340387,0.003003472,0.068849961,-0.617701822,0.459285245,-0.226008178,3.197142475,-1.90083901,1.183223462,0.618960158,0.261837809,0.54492635,-2.677667013,0.850927035,1.040819774,0.147044149,1.06721979,0.599413552,1.422985344,-0.121403581,-1.284840822,0.746689593,1.423265383,0.369706239,-0.600548199,1.290189815,-1.423176599,-0.470281046,-1.671703596,1.483867316,-2.804982056,-1.788119852
penicillin v,-13.7546624,6.799492792,7.61305566,-7.114960023,3.490280901,8.57904005,6.706165258,-4.398302742,-2.4148699,3.188861597,0.81386612,-0.250840839,-2.922626649,3.597193341,0.157661903,-3.960956462,1.036086445,4.040493162,0.079009285,2.197680625,-1.263184037,3.338061333,-3.005929996,-1.505765661,-2.233381194,-1.701235581,-1.309950277,0.510177126,0.95403921,-2.053110033,0.931373272,-0.548306879,-2.507930922,3.986452538,0.16581508,-2.218504853,2.075038748,-0.88317759,-2.460093903,-0.14860824,0.049375052,-1.925558753,2.137609018,1.736924418,0.072545548,-0.394170968,-1.152856281,0.961560164,0.228622436,1.593210359
pentagastrin,-3.981593043,-4.931129538,0.037670133,-15.0897984,-8.112933564,1.051193229,0.498194599,-1.928685182,6.285515902,2.39504436,2.348039468,0.635178722,1.491510631,-1.71635261,-0.404770013,-0.08060518,0.768291309,-0.509124324,-0.706070616,-1.6214555,-0.14722251,-2.13139684,1.858720271,1.068026019,-0.307782974,0.007781138,-0.544663336,1.042035495,0.143322556,-0.568436708,0.121280549,-2.313602944,-0.12648959,1.917502487,1.195429009,-0.568720972,-0.990221595,-0.06340098,0.955590944,0.338489709,-0.58994406,-0.352982137,-0.215823355,-0.016986036,1.317076212,1.577747039,0.269538196,0.107384729,-0.245003599,-1.49313931
pentazocine,-0.91194819,11.34520053,1.827709632,4.398822165,6.039579741,-4.580489224,-0.405809658,-1.917067893,3.746375205,-1.869486797,-0.576172647,-1.538003275,-1.847833133,2.792012763,1.634825263,0.293027564,3.571492363,-1.358351339,2.820848145,-0.866333451,1.241081956,0.335002018,-0.722452904,4.583332844,-0.750863939,-1.480364288,-0.272513759,1.979489123,-0.2947307,-1.723502954,2.130467373,-0.630876992,-0.705233476,1.42024352,-0.684520534,0.737111003,-0.534499685,-0.500212778,0.960672268,-1.389033485,-0.7348067,-0.740740075,-0.208786819,0.111727468,0.218441268,-0.163185161,0.509763586,0.099849439,1.147988908,-0.459819864
pentetic acid,25.05623837,-7.916936706,4.441452055,-9.357666765,-3.549992124,2.472533344,-2.30830041,4.11526748,0.238446808,-0.108665432,2.272379096,-0.574780161,-5.95534821,-0.079908343,-2.094367618,-3.028164259,-1.096294829,0.948368873,0.913489719,0.204020486,5.984024005,-0.863405675,4.543717088,0.573259581,-3.643019898,3.311338238,-1.658691173,-1.972593188,0.249991435,-0.798192493,1.681322926,0.775306504,2.441522315,1.249078231,3.680481548,1.504590177,1.252210962,-2.33052195,2.287296086,0.575831364,1.743292208,-1.291433141,-0.781885427,2.469786223,1.004299734,1.960340924,1.547843072,1.571625161,0.431023855,-0.402060978
perflutren,36.50108129,-14.14897882,-11.73771992,5.163360787,2.039041454,3.681189133,-4.083448116,-2.917447036,-1.001267595,-3.490595438,-1.497503706,-1.722796227,-1.406029,0.163785863,-5.644319681,-2.653611804,-2.138445597,3.02588546,-0.379070088,-4.756469791,-4.377828979,7.694840791,4.197854145,1.614466235,0.552114002,-3.200194064,-0.056285072,2.350623047,-0.155372941,1.107921292,3.610991412,-1.554898648,2.783421074,1.098104949,-0.054707781,0.265744778,5.170956787,-2.647032548,0.792728884,0.623180307,0.641145192,3.637666863,-3.230669479,-2.430081395,-0.799324762,-1.489439866,-0.54565367,-1.587811587,-1.578742576,2.783346321
phendimetrazine,-6.817599662,1.790750097,-9.248149006,0.541593908,9.601887226,2.804350048,3.654913657,-3.542976489,-0.049916435,4.841491175,-3.76400452,-0.302723761,-3.77279726,0.463677894,1.345889794,0.49212532,0.186306221,-0.351613835,1.090862632,-1.196378766,0.396357222,1.869018347,-2.549404013,2.358794897,-0.728573845,1.124254486,-1.199397037,-0.821547681,-1.503305863,0.177077486,-0.338727743,-0.60588384,0.41379864,0.298219203,-0.862995094,0.609361185,-0.243183648,0.899463124,1.838608912,0.766590689,-0.348100608,-0.703479604,-0.460142112,0.879536088,-0.403305585,-0.324912429,0.581978935,1.079211044,-0.494261506,-0.807004297
phenoxybenzamine,-14.93143835,-11.43146432,-7.803035756,-8.207734672,5.047892617,-3.604097062,1.790230143,0.670929231,-1.589093907,1.369494854,2.358794061,0.580497923,0.657401211,-0.484651171,-1.832347391,-0.722134468,2.369153731,-1.10909296,-2.051918653,-1.105864628,-1.328729756,-0.214700199,0.762738485,-1.336234044,-1.726105816,-0.259384386,0.474998451,-1.579626246,-0.20377522,0.076699995,-0.881121542,-2.267335019,-0.842409619,0.866648916,2.289059921,-0.832186659,-1.065518561,-0.163586156,0.066500944,-0.163681095,0.768697698,-0.641129203,-1.332912965,0.274720344,0.750768211,0.004907401,0.586015172,-2.110864602,0.178628847,1.140904353
phentolamine,-12.76911851,-2.443691477,-4.711380192,6.217932964,-1.358234967,-2.3615097,-0.388722244,1.542308162,1.457956647,-3.50846674,1.254142719,-0.703642986,-0.439815066,1.403792838,0.102148546,-0.472068707,0.222568095,-1.013318465,1.738347207,-1.934236349,1.14448535,0.2687625,-0.295312441,-0.480661359,1.400825587,-0.413024004,0.643153142,0.644325709,0.521887401,-1.478137359,-0.819339218,1.345282976,-0.385446901,0.202968557,-1.225395044,1.404063025,-0.66073348,-0.700179681,0.447208929,-0.743414963,0.519054367,-0.766343553,-0.067605958,0.293546701,0.392353833,-0.599632522,1.989344133,0.858405499,-1.239430723,-0.453680928
physostigmine,-3.942591594,8.367016711,4.388697985,4.261643249,3.980910513,-2.131939015,-3.136058264,-4.678481429,0.088960144,-0.698885139,-2.651534664,0.087040921,0.060657753,1.426826517,2.653594278,1.683322617,2.512248638,1.375054805,0.859514064,-1.300452207,0.535347624,0.8273141,0.343870733,3.609825117,-2.413423078,-0.6959926,-1.493844363,1.487881025,-2.612866627,0.396777645,-0.194486239,-0.878910747,0.574941047,2.503971913,1.046443673,-0.245201389,0.269198941,-0.005639439,-0.334909063,0.428749707,-0.128751307,-2.08653163,-0.462160759,0.366126533,-0.352705708,-1.071947463,1.051672305,-0.756141633,2.036815384,-0.91277399
phytonadione,-3.733286502,-2.253496954,3.564599784,-5.06186646,-4.408995518,-5.519339039,-0.59938206,-4.033676913,1.612335599,3.670138948,1.962411205,-3.026937142,-4.61076422,-0.812377891,0.22687431,1.255469743,-2.913476278,-1.505556795,-1.983049363,-0.449393744,-0.063438999,-0.175160369,-2.264644605,2.275457286,-0.263570497,-0.770187846,2.42152593,-0.465777759,0.463896034,-1.822773713,1.42505259,1.743478064,4.242713088,-2.000695021,-0.158177738,0.328790382,-1.83832741,-0.831668811,-2.05764193,0.466881552,0.988923713,2.111566134,1.342363243,1.48287618,-1.195502927,1.42099724,-1.44737075,-1.823896046,1.38392734,-0.395722202
pimozide,-11.44807458,3.189299646,-10.26896148,-1.702952779,-3.612990887,-0.315368049,-3.447097593,5.552434466,0.063892486,0.024782286,0.709387343,-2.533306968,1.322826284,0.444690865,-1.619108102,2.153534523,-0.643827614,0.697356252,-1.317840655,-1.621942893,-1.976033863,1.806552565,-0.341147242,-1.617097311,-0.15812621,-0.309089875,-1.207334479,0.096009136,-0.72981552,1.201279517,1.284264553,1.539873478,0.042118793,0.537692873,-1.683613261,0.851371004,-0.159071717,-0.678799716,-1.796441386,-1.89076244,-0.528792662,1.723848169,1.147317787,-0.228834398,-0.753358002,1.272314506,1.030321133,1.292927878,0.748010584,-1.411368195
pindolol,-9.674394139,-6.035541215,4.791295201,1.020176234,4.149893115,-7.536275773,2.991435647,-2.580094299,4.759969819,1.261236975,-2.569751677,-0.269587413,1.646552654,1.644179609,-4.192924718,1.075825017,0.258044053,2.378677605,-2.169278137,-2.49516857,0.143524919,-1.85355369,-2.072853888,-2.452327535,-0.133216885,-0.917647325,1.590577765,0.842383386,-1.795019602,-0.083541002,-2.283379371,-0.575459441,1.593889549,0.506646654,1.001496792,-3.239160248,0.347611141,-2.021143845,-1.467573938,-1.458377203,0.632369276,-0.399647653,0.135448478,-1.106711943,-1.858270422,-0.474701645,-0.172971,0.504214284,-1.711563278,-2.328336023
plerixafor,12.71564088,-0.399268479,-10.52529016,1.785125037,2.665834265,0.008488903,-6.479895124,2.430244108,3.526851565,-1.060379623,-2.888545046,2.419754167,0.662434416,1.994315238,-2.587394512,1.94297173,-0.338757639,-1.543245871,0.097149494,0.416612842,1.753375258,2.071479894,-1.310801522,-3.576440539,-2.330047903,-3.429245051,-0.511211167,-1.814544849,1.663922815,-2.13052159,-1.262799852,-0.847734946,1.086133021,-0.858939147,0.433117784,-0.424084662,1.642687535,-0.350431585,-0.689497064,-1.027493112,-0.989866287,-0.828546195,-0.806079105,-1.12691471,-0.640760232,1.259580273,-0.234342104,0.117492114,1.217976838,1.178269712
polymyxin b sulfate,10.17256512,0.710795421,-2.157468395,-12.84800805,-11.77004063,-0.155508633,2.985533969,-4.058178383,9.485313881,2.556834118,-0.071010426,1.641367868,-2.223602444,-1.087148132,0.744083371,2.450803013,-3.844967573,-2.933855821,-2.430523953,-0.794208773,-1.189915623,-1.315289906,0.69541154,1.643855467,0.486057885,0.679447952,-3.260918816,3.413433067,3.124885688,-1.663556725,-0.603084887,1.286461824,1.930117889,1.184601669,-0.012136249,-1.847409776,-0.579234111,1.583122859,0.495595981,0.284630559,0.074901427,-0.084329676,-0.494417858,0.239653024,0.823707435,-2.574413923,-0.198113456,1.172931148,-1.235613985,1.410276187
porfimer,15.35875315,-4.953773698,-1.643195783,-4.236070874,-9.71864798,-1.768397068,-0.107620724,-2.603929455,2.282155886,-0.423020166,-0.72373641,-2.807055639,0.07715752,-0.359449485,-2.312124945,-1.113072164,-2.716011833,-1.411631247,-0.877367728,1.014399507,1.810008537,-0.280840512,0.72359687,1.091243013,-1.801896209,-0.019187745,0.839695602,-1.826946475,1.854530834,-0.687945096,0.609037901,-0.082285206,0.997170288,0.274009475,0.021548362,1.523036489,-0.217752339,-0.530906866,0.415150795,-0.984915808,-0.095167658,-0.367954398,1.391340385,-0.750368588,-1.613759562,0.28133939,0.701445449,-0.207897511,0.654140823,0.844902875
pramlintide,25.88562959,-8.415136491,-11.87284521,-8.574305887,-8.160930997,2.96446542,-1.892264982,-5.686842815,13.86449991,-0.722358139,-0.402903177,-0.270338179,2.778508611,-2.401615067,8.779683142,-1.442110322,6.014122594,6.41980188,2.147118424,1.699435241,-0.651367973,0.796831851,-1.178964259,-2.134461022,1.703183012,0.312203871,3.003741893,-2.014513116,-1.86815735,1.14355409,0.576090401,0.272714488,-0.363807312,-1.410164052,-0.1901299,0.821228245,0.27023136,-0.147521344,-0.717335642,-0.504756657,0.36351727,-0.090617041,-0.141602554,0.19166423,-0.818889362,-0.066013191,-0.275072359,-0.345154184,0.662944477,0.079448883
primaquine,-7.232903331,-5.670692587,3.882711936,4.740035085,0.336137488,-6.851516837,0.635004415,-1.349981088,1.794703877,4.468327343,-2.282355842,2.024283771,2.200458675,-0.185957886,-1.520285369,-3.46438056,-1.146697565,0.075863029,0.121752163,1.332965749,-1.116142279,-1.222913215,-0.032075962,-0.43351512,-0.367141283,3.397239382,0.844099481,2.218369059,-1.881110164,0.037101358,0.232869914,1.235125171,-1.805250225,0.200385822,-1.898930012,-2.118401693,-0.722119142,0.209129014,-0.179444293,0.051492438,0.495696498,-0.369499315,0.210299122,2.252632766,0.338382892,0.064136643,1.058153703,-2.372771486,-1.264453942,-0.289187093
primidone,-13.01494513,-0.837763633,-2.549120438,2.203218211,5.129968029,3.393056392,3.561214161,-3.859425266,-0.31151866,5.201337887,1.927866097,-0.040718854,-5.639733351,-3.457151385,0.559029297,3.69468883,0.777121388,-0.26128191,-2.244475409,0.013549721,0.529626691,0.951985291,0.240761161,-2.669728641,-0.725750815,-1.006285811,-0.660970391,-0.197927327,-1.174867119,-0.354351602,0.974367672,1.421392634,0.219712781,0.531474487,-1.324224725,1.114966623,0.287566831,1.466984631,1.380844358,-0.38746794,1.255113826,-0.121386663,1.185009024,-1.537231211,0.033685958,-0.602862207,-0.722989788,0.448567883,0.030678922,-0.198483978
procyclidine,-2.874121629,7.394213544,-12.28841003,-3.948665927,11.61783807,2.025266951,-4.077971034,4.698561626,2.853422627,3.958310644,-5.109812055,1.355703245,0.147472237,-1.819425039,-3.579049145,0.53576505,-0.57192863,0.13707745,3.366531344,3.181720959,1.700816405,2.509485702,1.11051222,-2.476012582,1.309608886,-3.896485964,-0.428613142,-1.295671877,3.565473791,-1.565036483,1.074384826,2.903762979,0.976551239,-1.816408941,0.813082748,0.275800565,1.22278757,1.370172987,-0.993417814,0.93647882,-0.601342681,-0.211897092,0.085457709,0.82489575,-2.256036427,0.726070303,-2.029063406,-0.555554607,-2.747368878,-0.055275634
propantheline,-16.10561549,-3.090489431,0.101674858,-6.443793142,1.468861876,-3.671090291,1.912024499,-3.124975338,-2.965019615,0.605445197,0.508349147,-2.095209341,2.109522606,-0.545249285,0.974901454,1.062441307,1.684303991,-1.15405019,-1.876570775,-1.665661014,-0.902885835,-1.110527171,0.371421803,1.62449587,1.432585374,-0.700307877,1.230097293,-0.065791166,0.788203726,-0.125053948,-0.639156863,-0.575992217,1.406363139,-1.73142282,1.316572358,-0.727945735,-0.388917381,0.221863937,-0.809050153,-1.475420002,-0.1435524,0.224152479,1.262344458,1.869842247,0.051854958,-0.056354126,-0.830561813,-0.327176231,0.70600271,1.093278166
protirelin,8.262282713,10.82851348,2.683456161,-2.438307313,-0.661344777,7.456307185,-3.578721346,0.984999473,4.633666705,5.158693055,-0.16308645,4.017216825,2.807480742,0.646907037,-1.411053577,2.286976639,-0.494212618,-1.882870081,-1.019825383,-1.532468437,2.186533936,-0.963120751,3.068327875,-0.848649459,2.019316273,0.869595354,-0.906012178,0.781238906,-1.266473781,-0.357684101,-1.181246593,-1.865364612,-2.163104369,0.996059041,-2.479930701,0.536712725,-0.305202249,-0.53827522,0.742294731,-0.963788998,0.930200508,1.462730187,1.240041493,0.323227461,0.345216115,1.49910007,0.097543766,-1.207293083,0.436718389,-0.501825382
protriptyline,-15.0617699,-7.612403869,-8.127510702,-3.290957596,1.843417968,-0.970056851,2.123927978,1.299299961,-1.676590351,0.890494288,3.625041855,0.234800005,-1.54969564,-0.781627265,-1.08073086,-1.267291199,1.835193187,-0.974201393,1.008733525,-2.033206277,-1.391403022,-1.620990125,0.243937798,1.243314323,0.369525296,-1.092105669,1.808590353,0.94461287,-0.674945935,1.209512418,-2.654269253,-0.450549004,0.421967015,-0.726424258,-0.15879987,-0.937161447,1.048018494,0.501115195,-0.865308818,-0.654719586,-0.650008538,-0.196102119,-0.381456178,0.798345853,0.992790478,0.528139652,1.163977885,0.159306096,-0.071145431,1.091507985
pseudoephedrine,-10.24886498,-9.828132044,-2.293120972,-3.066980615,12.64633836,1.257001656,7.303506693,-6.321744411,3.876764619,2.424421384,-3.342952514,-2.563414024,-0.831658991,1.422073288,-2.862773647,0.602395534,-3.693226796,1.327391409,-0.070697053,-0.486250345,-0.858448211,-0.948645278,-2.068605355,0.051727451,-1.433493568,0.937540485,-0.521472214,-1.748803638,-1.32453929,1.22443795,0.326297852,1.163288542,1.274115729,-0.215306814,-0.754883798,-0.298597208,-1.302890775,2.050874382,-0.328261124,1.399295989,0.142237275,0.822450273,0.425637843,-1.378259993,-1.131140752,-0.057237885,1.19066282,1.182824839,-0.188995457,-1.127123439
pyrantel,6.89426095,0.419043555,-6.617300119,7.902249799,5.313765013,2.115086602,-2.993065888,-1.562514465,2.334626685,3.023371786,-2.566081493,1.048502089,-0.765046246,3.282970984,0.878876952,0.900173724,0.040144246,-1.15206807,2.290565107,-0.154289302,2.239166766,0.457631199,-1.134241914,2.673571653,-1.959351811,-0.814800269,0.846925443,0.759341462,-0.120530118,-0.571140926,-1.491903617,-0.360772339,1.497570575,1.833348717,-1.015888901,1.193327085,-2.254555412,-2.26710069,1.239032388,0.136693451,0.0197187,-0.405159647,-0.839973587,-0.426977345,-0.724382257,-1.393712711,-0.464002161,-0.855824636,-0.687547267,-0.54022974
pyridostigmine,1.701529193,-5.88397518,4.89564573,1.311892231,6.711166173,-1.530796246,-1.539663216,-7.415928689,-2.737024384,-1.562154308,-2.237680928,0.924002984,0.039028843,-0.344205269,3.946513778,0.133376949,0.854966076,-1.389642762,1.690263233,-0.408477619,1.615773484,2.469886629,1.306994178,-0.813360638,-0.920645925,1.864215051,-3.110028171,-0.984017697,0.224815388,0.027314677,-1.260150329,-0.114843661,0.944202185,1.412425422,1.384803965,-0.530366075,-0.376213874,-1.225694738,-0.430808283,-0.602624754,0.389786451,-0.789580945,-0.859765406,-0.731075807,-2.282741701,-0.018963506,0.105720331,-0.000644847,-0.448231312,0.634446379
pyridoxine,10.91677063,-5.132324488,3.328601173,10.05780074,-0.146171221,-3.890056175,3.783208744,4.485517591,2.891783007,3.351897872,3.486107015,-3.901496405,1.489907397,-0.052183175,-1.355303249,-0.43112209,0.680891081,1.171998111,3.488803925,1.635283366,2.214160796,-3.914253611,-0.28876796,-0.969156018,0.657495866,-2.219772951,1.197290032,1.645397607,2.55408938,-0.538810981,-0.487513451,2.170086499,-1.62206208,0.211415756,-1.788342108,0.609976222,-0.157102875,-0.989710242,2.264707662,0.472629337,-0.490449104,1.284881523,-0.204647926,1.597588491,1.555382461,-0.695963767,1.033904164,-0.624078356,-1.215667276,2.383922395
quazepam,-11.85542721,-5.13990535,-10.10849203,7.265908232,-3.049063031,1.185002914,-1.658802072,1.773587595,-0.936373664,-1.728089463,-0.890163667,-1.650309161,-2.363918213,0.586525206,0.876620981,-1.857359584,-4.423051749,2.686995218,-1.43266349,-0.9773766,-2.333776052,1.536904147,1.915679446,0.814125288,2.45676705,-0.694554914,-0.130399028,1.436440769,0.175330508,-0.552959255,1.371557591,-1.730356168,1.070657878,-2.12158311,-0.145289893,0.920222029,2.158309561,-0.350715105,1.231666952,0.684556141,1.26346504,0.237640786,-0.207149096,-1.108585276,1.056175831,-0.096748937,-1.27596265,-0.348792648,1.523106104,0.268795438
raloxifene,-10.54145552,4.453663153,-4.550565394,-0.821401639,-4.99695787,-1.431066026,-5.265742442,6.681255927,0.460384282,-6.477518844,-2.444685645,-1.159661694,3.189530989,0.217523024,-2.320788219,1.280008716,2.686526013,-0.897111926,1.651817562,1.22089678,0.988971902,1.701276794,-2.136038686,-2.138277975,-1.102390106,-2.430276454,-3.498176489,-0.643088724,0.113136557,-0.094081383,0.092592493,2.961108615,-0.797079837,0.463383521,-1.210654964,-0.607698956,-1.036901213,-0.746794702,-0.303171373,0.05220465,1.150731273,-0.965929909,0.075796731,0.629169213,-1.486565529,-0.927628995,-0.254043901,-0.2107084,-0.474268193,-0.098795904
