DILIrank_ID,Human Intestinal Absorption,Blood Brain Barrier,Caco-2 permeable,P-glycoprotein substrate,P-glycoprotein inhibitor I,P-glycoprotein inhibitor II,Renal organic cation transporter,CYP450 2C9 substrate,CYP450 2D6 substrate,CYP450 3A4 substrate,CYP450 1A2 substrate,CYP450 2C9 inhibitor,CYP450 2D6 inhibitor,CYP450 2C19 inhibitor,CYP450 3A4 inhibitor,CYP450 inhibitory promiscuity,hERG inhibition (predictor I),hERG inhibition (predictor II),Ames test,Carcinogenicity,Biodegradation,Rat acute toxicity(LD50-mol/kg)
sertraline,1,0.9713,0.6995,-0.5858,0.7333,-0.8319,-0.6726,-0.71,0.8918,0.6304,0.7909,-0.9307,-0.6469,0.6839,-0.5442,0.6633,0.09151,0.7185,0.5353,-0.8499,-0.9522,2.502
sibutramine,0.9948,0.9667,0.6584,-0.5148,-0.718,0.5071,-0.5805,-0.8056,-0.9115,0.6969,-0.7059,-0.9205,-0.754,-0.7041,-0.969,0.08292,0.09065,0.769,-0.837,-0.5808,-0.9903,2.9056
sildenafil,1,0.6461,0.7078,0.7753,0.672,0.8877,-0.648,-0.6553,0.8918,0.7254,-0.823,0.6864,-0.8394,-0.8222,0.849,0.5839,0.08664,0.7602,-0.5683,-0.6658,-0.7641,2.673
sirolimus,-0.7841,-0.9599,-0.6341,0.8052,0.8564,0.8021,-0.8116,-0.878,-0.9138,0.7776,-0.9007,-0.9125,-0.9414,-0.9158,-0.9333,0.09742,0.09831,-0.8443,-0.6617,-0.9546,-0.9593,2.8689
sitagliptin,1,0.9438,-0.6415,0.6509,0.7141,0.5248,0.592,-0.9277,-0.7228,0.6412,-0.7178,0.6111,-0.538,0.7048,0.5358,0.8336,0.07076,0.6936,-0.5487,-0.7973,-1,2.8093
spironolactone,0.9912,0.932,0.5432,0.5691,0.6807,0.8388,-0.727,-0.7897,-0.9116,0.6638,-0.9045,-0.9071,-0.9276,-0.9025,-0.8309,0.08681,0.09427,-0.7002,-0.9158,-0.9288,-0.9696,2.015
sulfadiazine,0.9877,0.9383,0.6988,-0.9012,-0.913,-0.9156,-0.8437,-0.8031,-0.915,-0.7671,-0.9574,-0.922,-0.9548,-0.9693,-0.902,0.08569,0.09383,-0.8673,-0.9206,-0.9393,-0.9973,1.8353
tacrolimus,-0.8264,-0.9659,-0.5977,0.7862,0.8687,0.7974,-0.8135,-0.9116,-0.9116,0.7435,-0.8874,-0.9053,-0.9402,-0.8969,-0.869,0.09807,0.09817,-0.8733,-0.6355,-0.9422,-0.9698,2.7541
telmisartan,1,0.8794,-0.8957,0.6061,-0.5261,0.8653,-0.6047,-0.7876,-0.9116,-0.5255,0.5699,-0.5481,-0.7796,-0.5509,-0.8309,0.601,0.09166,-0.7114,-0.6432,-0.9094,-0.9862,2.8075
temozolomide,1,0.9879,0.5608,-0.7228,-0.9255,-0.9823,-0.8822,-0.7948,-0.8695,-0.5855,-0.8134,-0.9753,-0.9479,-0.9522,-0.9571,0.09954,0.07553,-0.9242,-0.5322,-0.9412,-0.5172,2.5279
terbutaline,0.987,-0.9355,-0.8404,0.6335,-0.8954,-0.9672,-0.9067,-0.7678,-0.7922,-0.6291,-0.9516,-0.9303,-0.923,-0.9115,-0.8766,0.09117,0.09548,-0.9467,-0.9119,-0.8484,-0.9808,2.108
thalidomide,0.9775,0.9382,-0.5651,0.5301,-0.5115,-0.8951,-0.8179,-0.7904,-0.9116,0.5309,-0.9045,-0.9071,-0.9231,-0.9025,-0.8309,0.08682,0.09769,-0.8735,-0.9133,-0.9378,-0.8838,3.3039
thioridazine,0.9068,0.9901,0.7912,0.7863,0.8564,0.9115,0.7943,-0.7981,0.8919,-0.5068,0.9106,-0.908,0.8932,-0.7697,-0.8308,0.5826,0.0906,0.8384,-0.8703,-0.9528,-1,2.5395
tinidazole,0.975,0.9308,-0.6003,0.6257,-0.7815,-0.9706,-0.8178,-0.7946,-0.8931,0.5149,-0.9045,-0.9071,-0.9231,-0.9025,-0.876,0.07518,0.5582,-0.5554,0.9106,-0.5986,-0.7608,2.1458
tolazamide,0.9749,0.8467,-0.6444,0.7039,-0.8125,-0.9824,-0.8497,0.622,-0.8816,-0.7268,-0.9274,-0.9071,-0.9268,-0.9104,-0.84,0.0962,0.08064,-0.8047,-0.9133,-0.8461,-0.7221,1.8259
tolmetin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
topiramate,0.9955,0.9382,-0.6055,-0.7905,-0.5311,-0.9479,-0.9131,-0.9479,-0.9116,-0.542,-0.6623,-0.7259,-0.8674,-0.6539,-0.8469,0.07952,0.08882,-0.8734,0.518,-0.5578,-0.9803,2.5682
trandolapril,0.9303,-0.8908,-0.8501,0.7744,0.5527,0.7759,-0.8336,-0.8227,-0.8935,0.5515,-0.915,-0.785,-0.9018,-0.796,-0.5339,0.6906,0.09811,-0.5531,-0.9133,-0.9188,-0.9587,2.2048
tranylcypromine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trazodone,1,0.9829,-0.6166,0.547,0.8634,0.8889,0.6479,-0.7897,0.8919,0.7408,-0.9045,-0.9071,-0.9231,-0.9026,-0.6613,0.83,0.8994,0.7503,-0.5133,-0.8545,-1,2.7007
triamterene,1,0.8735,0.7017,-0.6269,-0.8782,-0.8814,-0.8437,-0.8949,-0.8892,-0.7542,0.9107,-0.907,-0.9231,-0.9025,-0.831,0.06161,0.09604,-0.6829,-0.8934,-0.9092,-0.9959,2.7706
trimethoprim,0.994,0.9381,0.8867,-0.5845,-0.8631,-0.8382,-0.8531,-0.8799,-0.9116,-0.5732,-0.9046,-0.9071,-0.9231,-0.9025,-0.8467,0.5,0.09394,-0.8734,-0.8227,-0.9369,-0.9949,1.7701
valaciclovir,0.9475,0.9389,-0.8957,0.7487,-0.7467,-0.9586,-0.8553,-0.8941,-0.8244,0.5571,-0.8155,-0.8734,-0.8797,-0.7944,-0.9351,0.08373,0.09427,-0.7378,-0.6139,-0.9345,-0.899,2.2217
valsartan,0.9956,-0.8032,-0.6912,0.685,-0.5548,-0.5966,-0.8646,-0.7722,-0.9116,-0.5073,-0.8707,-0.5398,-0.8816,0.5539,-0.5521,0.5618,0.09766,-0.7388,-0.6384,-0.645,-1,2.6518
varenicline,0.9969,0.9908,-0.5233,0.5458,-0.7453,-0.9637,0.5489,-0.8933,-0.6522,-0.7428,-0.507,-0.881,0.6251,-0.8029,-0.6589,0.05453,0.09382,0.5497,-0.7128,-0.9592,-0.9906,2.5914
venlafaxine,0.9782,0.9382,0.852,0.6534,0.7031,0.8031,-0.5792,-0.7583,0.8919,0.7407,-0.7664,-0.6876,0.7287,-0.7199,-0.8308,0.08666,0.05486,0.6627,-0.8,-0.6762,-0.9941,2.5404
vincristine,0.9738,-0.9514,0.6262,0.9027,0.6573,0.6919,-0.8178,-0.8071,-0.9138,0.7666,-0.9203,-0.9072,-0.9231,-0.9025,-0.7491,0.08574,0.09699,0.5265,-0.9133,-0.8938,-1,2.9324
warfarin,0.9109,0.9124,0.8867,0.5502,-0.8782,-0.8382,-0.8863,-0.678,0.5658,-0.6007,-0.714,0.7657,-0.9286,-0.9161,-0.8309,0.08785,0.08768,-0.9615,-0.6844,-0.9352,-0.7474,4.17
ziprasidone,1,0.9759,0.8867,0.7167,0.8052,0.6419,0.5325,-0.7972,-0.9117,0.7408,0.6576,0.6329,-0.7151,0.8086,-0.7723,0.9567,0.06826,0.7753,-0.6273,-0.8672,-1,2.5877
zonisamide,1,0.9755,-0.6385,-0.8681,-0.9258,-0.9513,-0.8463,-0.8828,-0.9116,-0.5419,-0.5762,-0.697,-0.8081,-0.6007,-0.8141,0.07315,0.08549,-0.8937,-0.6276,-0.7572,-0.9708,2.0592
aceclofenac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aliskiren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amphetamine,0.9972,0.9565,0.8395,-0.7379,-0.9519,-0.9859,-0.8002,-0.8114,0.8919,-0.795,-0.5697,-0.9313,0.657,-0.8445,-0.8709,0.08732,0.09452,-0.9231,-0.93,-0.6869,-0.6575,3.2491
benzonatate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chlorcyclizine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deferoxamine,-0.5,0.9242,-0.8957,0.5,-0.8856,-0.9649,-0.9141,-0.8027,-0.7876,-0.6312,-0.8767,-0.8442,-0.9103,-0.8236,-0.7574,0.09786,0.09839,-0.7688,0.5388,-0.6595,-0.8749,2.0628
entacapone,0.9185,-0.9104,-0.5817,0.64,-0.7342,-0.8442,-0.9311,-0.8406,-0.8932,-0.5057,-0.7003,-0.581,-0.8548,-0.6098,-0.5133,0.07901,0.08608,-0.8332,0.5803,-0.561,-0.9457,2.675
finasteride,0.9952,0.9777,-0.5496,0.7639,0.7258,-0.5558,-0.7854,-0.8062,-0.9116,0.7407,-0.9045,0.8948,-0.923,0.8994,-0.9176,0.07841,0.09901,-0.8734,-0.8581,-0.9436,-1,2.9188
fluorouracil,0.9605,0.9791,-0.7583,-0.7752,-0.8991,-1,-0.9053,-0.7898,-0.9116,-0.7558,-0.9045,-0.9658,-0.9361,-0.9688,-0.9661,0.09839,0.09685,-0.9325,-0.8941,-0.9288,-0.922,2.2529
fospropofol,-0.5105,0.8462,-0.546,-0.6735,-0.8244,-0.9747,-0.9124,-0.8021,-0.8086,-0.5052,-0.7667,-0.7807,-0.9205,-0.7375,-0.8538,0.08754,0.08892,-0.926,-0.7212,-0.6902,-0.7478,2.3516
ketamine,0.9974,0.9826,0.6326,0.5753,-0.5948,-0.8383,-0.6737,-0.6363,0.8918,0.7407,-0.7323,-0.7985,-0.6912,-0.5347,-0.8253,0.5426,0.08859,0.6047,-0.7223,-0.8878,-0.9937,2.3939
metformin,0.9156,0.5868,-0.8958,-0.6643,-0.9613,-0.8892,-0.7518,-0.7929,-0.7325,-0.6906,-0.9046,-0.9159,-0.9231,-0.913,-0.9506,0.09763,0.09807,-0.9274,-0.7367,-0.6691,-0.938,1.7407
metronidazole,0.9805,0.9297,-0.5365,-0.5141,-0.8954,-0.8755,-0.7762,-0.7318,-0.8815,-0.6767,-0.9045,-0.9242,-0.9231,-0.9401,-0.9242,0.08483,0.05,-0.8272,0.9107,-0.7471,-0.5941,2.0422
mitomycin,0.9154,-0.9659,-0.6572,0.7861,-0.7231,-0.5469,-0.8032,-0.8997,-0.8332,0.6879,-0.5813,-0.7642,-0.7464,-0.6115,-0.8308,0.5204,0.09788,-0.7214,0.9107,-0.9263,-1,4.0153
phentermine,0.9964,0.959,0.7688,-0.6477,-0.934,-0.9801,-0.8236,-0.8411,0.7204,-0.6493,-0.7962,-0.8861,0.7825,-0.8996,-0.7348,0.08782,0.09867,-0.8734,-0.9681,-0.6949,-0.9303,2.84
pregabalin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sulfamethizole,0.9604,0.9388,-0.8956,-0.8662,-0.9232,-0.9308,-0.8833,-0.7992,-0.9115,-0.7778,-0.9046,-0.907,-0.9536,-0.9025,-0.8658,0.08607,0.09357,-0.9206,-0.9133,-0.8636,-0.9897,1.8564
tamsulosin,0.997,0.5915,-0.6473,0.5911,-0.5734,-0.5522,-0.8178,-0.7898,0.8919,0.6012,-0.7876,0.5916,-0.8614,-0.5056,0.718,0.06146,0.08367,-0.6971,-0.6245,-0.6419,-1,2.4091
vancomycin,-0.7876,-0.991,-0.7094,0.8562,-0.8781,-0.9636,-0.9503,-0.8535,-0.8323,0.6686,-0.9046,-0.9071,-0.9231,-0.9026,-0.8309,0.07268,0.09987,-0.8098,-0.5927,-0.8826,-1,2.5856
acetylcysteine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adenosine,0.9227,0.9383,-0.8957,-0.7026,-0.966,-0.9533,-0.9444,-0.8639,-0.8349,-0.5866,-0.9667,-0.9595,-0.977,-0.9514,-0.962,0.09701,0.0989,-0.9102,-0.9133,-0.9182,-0.9738,1.9715
alfentanil,0.9957,0.9396,-0.5368,0.7156,0.8809,-0.8381,-0.7077,-0.7897,-0.9115,0.7407,-0.9067,0.6051,-0.9003,-0.5591,0.6691,0.06692,0.6413,0.5893,0.5858,-0.7729,-0.9877,2.9997
almotriptan,1,0.9781,-0.7421,0.5636,-0.8282,-0.8679,-0.553,-0.7898,0.8919,0.6292,-0.605,-0.8089,-0.6273,-0.8581,-0.8929,0.08486,0.05255,-0.6008,-0.6532,-0.8588,-0.9508,2.5976
alvimopan,0.9103,-0.96,-0.6875,0.8627,-0.6845,-0.6478,-0.8596,-0.7966,-0.7292,0.5908,-0.9362,-0.9109,-0.7964,-0.8729,-0.8447,0.09803,0.09599,-0.7208,-0.8684,-0.8594,-0.9694,2.6978
ambenonium,-0.9618,0.8373,0.5168,0.8725,-0.6717,-0.766,-0.823,-0.7865,-0.7008,0.5842,-0.9046,-0.907,-0.6899,-0.9025,-0.8308,0.0538,0.09665,0.8507,-0.7312,-0.6118,-0.9927,2.4379
amifostine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amikacin,-0.9405,-0.9659,-0.7583,0.5129,-0.7336,-0.8383,-0.8614,-0.816,-0.8309,-0.5664,-0.9381,-0.9237,-0.9249,-0.9128,-0.9434,0.08866,0.09926,-0.6366,-0.6813,-0.9635,-0.5512,1.7506
aminocaproic acid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aminophylline,0.9778,0.5908,-0.6802,0.7341,-0.9164,-0.9673,-0.7935,-0.8073,-0.8093,0.5482,-0.8726,-0.9332,-0.9633,-0.9184,-0.8031,0.08858,0.07876,0.6143,-0.6724,-0.8696,-0.9149,2.4979
ammonium chloride,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apomorphine,0.9816,0.9401,0.777,0.8501,-0.8781,-0.964,0.6477,-0.7577,-0.9116,0.7039,0.9107,-0.9146,-0.9084,-0.8718,-0.9156,0.09262,0.06544,0.7734,0.6775,-0.9736,-0.8928,2.6446
argatroban,0.6195,-0.8933,-0.7293,0.8193,-0.6701,-0.6802,-0.8147,-0.5571,-0.8861,-0.5477,-0.8849,-0.662,-0.8789,-0.7706,-0.8316,0.09636,0.09833,-0.6071,-0.6238,-0.7551,-0.9966,1.5767
atropine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacitracin,-0.7857,-0.9943,-0.7639,0.7416,-0.898,-0.9697,-0.9073,-0.7482,-0.7884,-0.5435,-0.9046,-0.9071,-0.9231,-0.9025,-0.9011,0.09122,0.09936,-0.6586,-0.7225,-0.9045,-0.9799,2.8201
bendamustine,0.9947,0.773,0.5348,0.6887,-0.8236,-0.7294,-0.5462,-0.7141,-0.7322,0.5545,-0.8012,-0.9027,-0.878,-0.8587,-0.8756,0.08882,0.07196,-0.7584,-0.618,-0.9235,-0.9798,3.2636
benzphetamine,0.9933,0.9864,0.8815,0.541,-0.8803,-0.9437,0.7013,-0.769,-0.588,-0.5135,0.8684,-0.9146,0.539,-0.5997,-0.8789,0.08047,0.08779,-0.5331,-0.888,-0.6584,-0.9825,3.1442
benzylpenicilloyl polylysine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bethanechol,-0.8407,0.9789,0.5251,-0.7295,-0.9508,-0.8371,-0.9209,-0.8304,-0.8066,0.5216,-0.9045,-0.9071,-0.9231,-0.9026,-0.9522,0.09047,0.09852,-0.8915,-0.6804,0.522,-0.8058,2.7833
biperiden,0.9669,0.9808,0.6422,0.7189,0.6211,-0.8284,0.7592,-0.8119,-0.9116,-0.5193,-0.9046,-0.9084,0.8931,-0.9056,-0.9041,0.09558,0.6982,-0.6332,-0.8194,-0.9309,-0.8756,2.6495
bisacodyl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bivalirudin,0.8811,-0.996,-0.8319,0.8692,-0.647,-0.7858,-0.7959,-0.7558,-0.7957,0.5794,-0.8977,-0.8331,-0.8894,-0.7784,-0.744,0.09357,0.09307,-0.514,-0.7642,-0.8217,-0.9705,3.1654
brompheniramine,0.9648,0.9576,0.8867,0.6242,-0.8782,-0.93,0.7955,-0.8345,0.8346,0.5898,-0.9045,-0.9071,0.8932,-0.9025,-0.8398,0.07748,0.09121,0.7207,-0.9351,-0.9349,-1,3.0758
budesonide,0.9872,0.9533,-0.6097,0.804,-0.5881,-0.5911,-0.7867,-0.8488,-0.9116,0.7337,-0.9046,-0.9075,-0.9441,-0.939,0.796,0.08886,0.09483,-0.5627,-0.9117,-0.9466,-0.9759,2.1601
butorphanol,0.9798,0.9463,0.6844,0.8494,0.5,0.5667,0.6508,-0.8248,0.509,0.5842,-0.6532,-0.9094,0.6572,-0.8456,-0.8744,0.09017,0.05378,0.5983,-0.7587,-0.9573,-0.9368,2.6466
cabergoline,1,0.9383,-0.6583,0.7972,0.8903,0.7698,-0.5339,-0.812,-0.7438,0.6336,-0.7733,-0.7396,-0.7124,-0.8341,-0.6476,0.08712,0.06224,-0.5309,-0.5619,-0.8542,-0.846,2.8786
caffeine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calcitriol,0.9924,0.8524,0.7812,0.7843,-0.6065,-0.6073,-0.8178,-0.8367,-0.9022,0.7506,-0.9033,-0.8354,-0.9495,-0.7796,-0.813,0.06175,0.08734,-0.8579,-0.9133,-0.9274,-0.9937,5.1352
calcium acetate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbinoxamine,0.9787,0.955,0.7503,0.6804,-0.5997,-0.8382,0.7956,-0.8203,0.5558,0.6473,-0.9045,-0.9071,0.8452,-0.9025,-0.8403,0.5557,0.07085,0.6835,-0.8751,-0.9182,-1,2.9003
carboprost tromethamine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carisoprodol,0.9626,0.9679,-0.5533,0.5,-0.8014,-0.8381,-0.9519,-0.9041,-0.9116,-0.6418,-0.9046,-0.9071,-0.923,-0.9025,-0.8309,0.08659,0.09957,-0.9362,-0.9132,-0.6872,-0.973,2.3261
chloramphenicol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chlorpheniramine,0.9754,0.962,0.8749,0.6136,-0.8782,-0.9376,0.7916,-0.8026,0.8919,0.6472,-0.9046,-0.9096,0.8932,-0.9025,-0.9023,0.07501,0.08702,0.7145,-0.9132,-0.9183,-1,3.3361
cinacalcet,1,0.9927,0.7058,0.5309,0.8512,0.6937,0.5305,-0.7761,0.8293,-0.5425,0.9206,-0.8572,0.8188,0.8795,0.7166,0.5904,0.09175,0.8494,-0.5152,-0.8785,-0.9932,2.8511
clemastine,0.9942,0.9918,0.6652,0.6659,0.808,0.8388,0.8471,-0.819,-0.9116,0.7176,-0.9045,-0.907,0.8931,0.8993,0.7028,0.5,0.5986,0.8702,-0.7454,-0.8549,-0.9972,2.945
clevidipine,0.9887,-0.5892,0.6566,0.5787,0.8948,-0.6827,-0.8312,-0.8879,-0.8693,0.693,0.6871,0.6818,-0.8455,0.7456,0.9187,0.9098,0.07841,-0.8148,-0.7527,-0.8407,-0.9403,2.6248
codeine,0.9966,0.9979,0.8867,0.8631,0.5435,-0.8724,0.638,-0.7698,0.9274,0.7796,-0.6494,-0.8866,0.6978,-0.8256,-0.8899,0.0747,0.08556,-0.8615,-0.9133,-0.9567,-0.9935,2.845
colistimethate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conivaptan,1,0.9522,0.5291,0.5919,0.6901,0.8429,-0.6631,-0.7671,-0.7534,0.6602,0.7008,0.5368,-0.6597,0.8477,0.9027,0.9043,0.09885,0.8456,-0.6672,-0.8831,-0.9584,2.5446
corticorelin ovine triflutate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cortisone acetate,0.983,0.9851,-0.6606,0.7382,0.7341,0.5925,-0.7452,-0.8551,-0.9294,0.7841,-0.9045,-0.9071,-0.9556,-0.9026,-0.8588,0.09246,0.09599,-0.6638,-0.9409,-0.9551,-0.9354,2.128
cupric chloride,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyanocobalamin,0.9574,-0.7447,-0.6455,0.8341,-0.5082,0.6369,-0.898,-0.8104,-0.8085,0.65,-0.8775,-0.8775,-0.8737,-0.7076,0.7118,0.08125,0.08988,-0.682,-0.5707,-0.7782,-0.9972,2.6731
darifenacin,0.9966,0.9989,-0.5256,0.6385,-0.6329,0.5374,0.6441,-0.8774,-0.5946,0.6046,-0.696,-0.8253,0.5816,0.5399,0.5,0.6168,0.0907,0.6703,-0.7145,-0.8847,-0.9599,3.0008
daunorubicin,-0.6524,-0.9869,-0.7227,0.7862,-0.636,-0.9136,-0.9213,-0.7987,-0.9116,0.5951,0.8777,-0.9448,-0.9231,-0.9527,-0.9157,0.09543,0.09888,-0.8916,0.9224,-0.9521,-0.9844,3.2275
dexbrompheniramine,0.9648,0.9576,0.8867,0.6242,-0.8782,-0.93,0.7955,-0.8345,0.8346,0.5898,-0.9045,-0.9071,0.8932,-0.9025,-0.8398,0.07748,0.09121,0.7207,-0.9351,-0.9349,-1,3.0758
dexchlorpheniramine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dexpanthenol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dextroamphetamine,0.9972,0.9565,0.8395,-0.7379,-0.9519,-0.9859,-0.8002,-0.8114,0.8919,-0.795,-0.5697,-0.9313,0.657,-0.8445,-0.8709,0.08732,0.09452,-0.9231,-0.93,-0.6869,-0.6575,3.2491
dextromethorphan,0.9959,0.9989,0.8867,0.8288,0.654,-0.8383,0.7893,-0.8187,0.8919,0.7783,-0.9046,-0.9071,0.8932,-0.9025,-0.8308,0.08673,0.07107,0.6723,-0.5664,-0.9616,-0.9763,3.3377
diatrizoate,-0.8406,0.9152,0.5151,-0.7998,-0.9476,-0.9752,-0.9705,-0.7632,-0.8853,-0.6258,-0.73,-0.8696,-0.94,-0.9271,-0.9376,0.09268,0.09975,-0.9623,0.508,-0.6241,-0.9832,1.9136
dicyclomine,0.995,0.9769,0.6616,0.6141,-0.6115,-0.5806,0.5184,-0.8373,-0.8226,0.5092,0.9107,-0.907,0.8932,-0.9026,0.796,0.6193,0.0873,0.6714,-0.8524,-0.52,-0.9876,3.1919
diethylpropion,1,0.9354,0.8532,-0.5328,-0.8859,-0.9157,-0.6691,-0.8022,-0.6551,-0.6339,0.7358,-0.952,-0.7815,-0.8088,-0.9438,0.06602,0.08475,-0.8179,-0.9326,0.5877,-0.9236,2.6791
digoxin,0.941,-0.7241,-0.8957,0.8586,-0.5325,-0.6209,-0.8621,-0.855,-0.9116,0.7366,-0.9261,-0.9196,-0.9359,-0.9385,-0.9279,0.09279,0.09818,0.8051,-0.9233,-0.9668,-0.9555,4.4721
dihydroergotamine,0.8348,-0.9817,-0.7956,0.8223,0.556,0.8388,-0.8229,-0.7897,-0.9116,0.7227,-0.9046,0.895,-0.8931,0.8994,0.712,0.0591,0.09365,-0.5788,-0.897,-0.9549,-0.9961,2.9503
dimenhydrinate,0.9975,0.8551,0.5198,0.7863,-0.6923,0.6502,-0.6507,-0.7536,-0.8181,0.7086,0.5287,-0.6308,-0.8589,-0.5817,-0.9028,0.05738,0.05364,0.5405,-0.5629,-0.7548,-0.8211,2.4087
dimercaprol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diphenhydramine,0.9898,0.9381,0.8744,0.6211,-0.6632,-0.8381,0.7752,-0.7897,0.8919,0.6173,0.8306,-0.9144,0.8932,-0.9039,-0.934,0.07293,0.0536,0.6318,-0.9132,-0.6495,-0.9253,2.7846
diphenoxylate,0.9903,0.9592,0.5316,0.7094,0.7045,0.7845,0.5967,-0.8333,-0.5667,-0.5988,-0.6827,0.6701,0.6461,0.51,0.5797,0.817,0.07969,0.592,-0.8482,-0.839,-0.9805,3.3423
dobutamine,0.9937,-0.7448,0.5305,0.7571,-0.8782,-0.8383,-0.6336,-0.7235,0.6265,-0.5296,-0.9045,-0.9071,-0.9231,-0.9025,-0.8231,0.08827,0.0828,0.8367,-0.7215,-0.9306,-0.9256,2.2261
dofetilide,0.9924,0.9179,-0.6257,0.6018,0.6848,-0.7391,-0.7308,-0.7572,-0.9116,0.6699,-0.6359,-0.5189,-0.7709,0.544,-0.7715,0.6823,0.8119,0.8258,-0.6193,-0.6038,-1,2.543
dopamine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doxapram,1,0.9877,0.6673,0.7033,0.8564,-0.7037,-0.5199,-0.7735,-0.7295,0.6409,-0.6917,-0.8071,-0.7945,-0.7838,-0.5697,0.07109,0.09226,-0.6145,-0.8198,-0.8969,-0.9931,3.1933
doxylamine,0.9505,0.9491,0.746,0.7449,-0.5123,-0.8383,0.7507,-0.8153,-0.5432,0.6801,-0.9092,-0.8957,0.8361,-0.8764,-0.6894,0.0736,0.08765,0.5398,-0.9133,-0.9183,-1,2.9218
droperidol,1,0.9602,-0.7521,0.7471,0.9128,0.7451,0.67,-0.7884,-0.8756,0.6751,-0.9045,-0.9071,0.8932,-0.9026,0.796,0.9279,0.8955,0.835,-0.6353,-0.9104,-1,2.582
dutasteride,1,0.9884,-0.5223,0.747,0.7278,-0.6085,-0.8299,-0.8077,-0.9117,0.7186,-0.8089,0.5412,-0.8391,0.6287,-0.6506,0.05913,0.09829,-0.574,-0.6677,-0.9149,-1,2.6885
dyphylline,0.964,-0.6357,-0.7332,0.5999,-0.9775,-0.9792,-0.9289,-0.8343,-0.8429,-0.5446,-0.9046,-0.907,-0.946,-0.9025,-0.978,0.09758,0.09489,-0.8734,-0.799,-0.8576,-0.6129,1.8401
edrophonium,-0.8406,0.8867,0.6827,-0.6628,-0.9814,-0.9163,-0.8132,-0.7682,-0.6247,0.569,-0.9045,-0.9181,-0.9231,-0.918,-0.9523,0.09202,0.08461,-0.6585,0.6723,0.5357,-0.903,2.4293
ephedrine,0.9645,0.5638,0.8866,-0.7182,-0.9795,-0.984,-0.8965,-0.8001,-0.7839,-0.7235,-0.5595,-0.7209,0.5846,-0.5737,-0.9431,0.0907,0.09329,-0.9277,-0.9517,-0.7739,-0.7807,2.3882
epinephrine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ergocalciferol,1,0.9428,0.8323,0.6628,0.7614,-0.8391,-0.796,-0.8432,-0.9003,0.7362,-0.9046,-0.8924,-0.9519,-0.8784,-0.8142,0.08163,0.08502,-0.7513,-0.9401,-0.9169,-0.9742,3.6931
esmolol,0.7023,-0.9645,0.5,0.6511,-0.8625,-0.7171,-0.8605,-0.8124,0.663,-0.5869,-0.864,-0.8789,-0.8806,-0.9585,-0.8495,0.09761,0.09556,-0.774,-0.9066,-0.9519,-0.6493,1.9194
estazolam,1,0.9796,0.8427,-0.5939,-0.7883,0.7786,0.7784,-0.8367,-0.9081,0.674,0.8989,0.822,-0.8586,0.6571,-0.6818,0.8676,0.09752,-0.8944,-0.9132,-0.7126,-1,2.0584
ethanolamine oleate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
