DILIrank_ID, logP, logS, PhysiologicalCharge, HydrogenAcceptor, HydrogenDonor, PolarSurfaceArea(A2), RotatableBondCount, Polarizability(A3), NumberofRings, Refractivity(m3.mol-1),Bioavailability, Rule of Five, Ghose Filter, Veber's Rule, MDDR-like Rule, Water Solubility(mg/mL), pKa(StrongestAcidic), pKa(StrongestBasic)
phenelzine,-0.275391971,0.964777924,-0.172271491,-0.434569007,-0.006376289,-0.338013371,-0.249730644,-0.550642564,-0.746680336,-0.411398624,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,0.060630582,-0.327229351,0.377869589
prednisolone,-0.055600124,-0.146989552,-0.172271491,0.130344476,0.234580335,0.104759406,-0.361517803,0.148318131,0.908000162,0.136093075,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.143131362,0.912374306,-1.19392187
prednisone,0.140301305,-0.305813477,-0.172271491,0.130344476,-0.006376289,0.080117596,-0.361517803,0.1324396,0.908000162,0.12470505,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.145532755,0.910613506,-1.2683262
procainamide,-0.170274131,0.541247457,0.91273667,-0.246264513,-0.006376289,-0.179635155,0.085630832,-0.187573859,-0.746680336,-0.188713214,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.090957348,1.468787311,1.027047364
prochlorperazine,1.382603049,-0.835226561,0.91273667,-0.246264513,-0.488289538,-0.558931877,-0.137943485,0.242367888,0.908000162,0.276215301,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147408843,0.172838034,0.906140328
progesterone,0.861791933,-0.994050486,-0.172271491,-0.434569007,-0.488289538,-0.368503712,-0.473304961,0.104652172,0.908000162,0.064546568,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147512778,1.947725088,-1.547342435
promethazine,1.310931794,-0.623461327,0.91273667,-0.434569007,-0.488289538,-0.58419753,-0.249730644,-0.044361729,0.356439996,0.012433974,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147155571,0.289050876,1.028907472
propafenone,0.632443919,-0.888167869,0.91273667,-0.057960018,-0.006376289,-0.178075547,0.644566625,0.180685904,-0.19512017,0.157383731,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147473005,1.176494404,1.13679375
propofol,0.971687857,-0.041106935,-0.172271491,-0.622873502,-0.247332914,-0.476974464,-0.361517803,-0.373230522,-0.746680336,-0.384661521,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.144650993,0.628885402,-1.5845446
quinapril,-0.184608382,-0.941109177,-1.257279651,0.130344476,-0.006376289,0.113415232,0.532779466,0.41306209,0.356439996,0.401854929,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.147455745,-0.652977471,0.312765801
quinidine,0.498657577,-0.041106935,0.91273667,-0.057960018,-0.247332914,-0.27921614,-0.137943485,0.060680857,0.908000162,0.089055579,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.141349078,1.141278391,1.028907472
rabeprazole,0.125967054,-0.041106935,-0.172271491,0.130344476,-0.247332914,-0.033499863,0.309205149,0.177326984,0.356439996,0.130894194,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.141311556,0.341874896,0.13419541
ramipril,-0.409178312,-0.570520019,-1.257279651,0.130344476,-0.006376289,0.113415232,0.532779466,0.334585507,0.356439996,0.293297339,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.146883538,-0.644173468,0.312765801
ranitidine,-0.471293399,-0.358754785,0.91273667,0.130344476,-0.006376289,0.017031443,0.532779466,-0.001611839,-0.746680336,0.082371303,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146123723,0.068950795,0.796393942
remifentanil,-0.012597371,0.064775682,0.91273667,-0.057960018,-0.488289538,-0.040908003,0.420992308,0.213359034,-0.19512017,0.161716132,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.136527531,0.017887577,0.742450803
repaglinide,1.564170227,-1.205815719,-1.257279651,0.130344476,-0.006376289,-0.019697331,0.532779466,0.539174264,0.356439996,0.548785213,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.147560056,-0.656499072,0.242081688
rifabutin,1.181923536,-0.941109177,0.91273667,1.636780431,0.716493583,0.968158523,-0.026156327,1.737087242,2.011120493,1.796640473,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147296278,0.091841204,0.948922818
risperidone,0.713671341,-0.252872169,0.91273667,-0.057960018,-0.488289538,-0.151718167,-0.137943485,0.349242612,1.459560327,0.334888388,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.144407102,0.237987658,0.974964333
rivastigmine,0.321868483,0.43536484,0.91273667,-0.434569007,-0.488289538,-0.379109048,-0.026156327,-0.161923925,-0.746680336,-0.174849531,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.109343013,0.260878066,0.99914574
ropinirole,0.661112421,0.011834373,0.91273667,-0.434569007,-0.247332914,-0.382540186,0.19741799,-0.080699135,-0.19512017,-0.075080526,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.140992621,1.026826348,1.237239594
sertraline,1.56894831,-1.788170111,0.91273667,-0.622873502,-0.247332914,-0.540918402,-0.361517803,-0.042529591,0.356439996,-0.021730103,0.591290166,-1.389464733,0.980687837,2.136794673,-0.492152957,-0.147612493,0.429914928,1.177716131
sibutramine,1.564170227,-1.364639644,0.91273667,-0.622873502,-0.488289538,-0.609463183,-0.026156327,-0.028483198,-0.19512017,-0.044258588,0.591290166,-1.389464733,0.980687837,2.136794673,-0.492152957,-0.147597578,0.415828523,1.162835265
sildenafil,0.274087647,-0.041106935,-0.172271491,0.695257959,-0.247332914,0.216271395,0.085630832,0.529708217,0.908000162,0.642983988,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.139491751,-0.024371639,0.455994135
sirolimus,1.468608554,-1.470522261,-0.172271491,1.448475937,0.234580335,0.889242347,0.085630832,2.073589945,0.908000162,2.019697231,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147582757,0.449283736,-1.212522953
sitagliptin,0.082964302,-0.623461327,0.91273667,-0.057960018,-0.247332914,-0.033967746,-0.026156327,-0.035811751,0.356439996,-6.81E-05,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146977343,0.241509259,0.978684549
spironolactone,0.632443919,-1.258757027,-0.172271491,-0.246264513,-0.488289538,-0.163415229,-0.361517803,0.372449695,1.459560327,0.321891185,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147578066,1.866728258,-1.565943518
sulfadiazine,-0.729309915,0.170658298,-1.257279651,0.130344476,-0.006376289,0.129245255,-0.361517803,-0.288341456,-0.19512017,-0.288358436,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.136339923,-0.073674057,-0.280608726
tacrolimus,0.675446672,-1.258757027,-0.172271491,1.260171443,0.234580335,0.756129784,0.19741799,1.636014289,0.908000162,1.585962004,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147539794,0.449283736,-1.19392187
telmisartan,2.333441691,-1.205815719,-1.257279651,-0.057960018,-0.247332914,-0.065939715,0.19741799,0.756587989,2.011120493,0.953060114,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.14754955,-0.661781474,0.485755867
temozolomide,-1.326570369,0.700071382,-0.172271491,0.130344476,-0.247332914,0.191395643,-0.473304961,-0.517664078,-0.19512017,-0.49061967,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.052122321,0.546127771,-1.324129447
terbutaline,-0.585967406,0.700071382,0.91273667,-0.057960018,0.475536959,-0.067655284,-0.137943485,-0.276432558,-0.746680336,-0.302717251,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.03805166,0.255595664,1.160975157
thalidomide,-0.648082494,0.488306149,-0.172271491,-0.057960018,-0.247332914,0.016797502,-0.473304961,-0.287425387,0.356439996,-0.286873042,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.099774963,0.736294241,-1.844959753
thioridazine,1.984641586,-1.417580953,0.91273667,-0.434569007,-0.488289538,-0.58419753,-0.137943485,0.287865985,0.908000162,0.322138751,0.591290166,-1.389464733,0.980687837,2.136794673,-0.492152957,-0.147599172,0.267921269,1.006586173
tinidazole,-1.044663435,0.541247457,-0.172271491,0.130344476,-0.488289538,0.127763628,-0.026156327,-0.322541368,-0.746680336,-0.369312443,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.090769739,-0.75862551,-0.077856929
tolazamide,-0.179830298,-0.041106935,-1.257279651,-0.057960018,-0.006376289,-0.022504625,-0.361517803,-0.030926049,-0.19512017,-0.076194572,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.141836861,-0.587827847,-0.355013056
tolmetin,0.493879494,-0.19993086,-1.257279651,-0.246264513,-0.247332914,-0.172304996,-0.137943485,-0.188184572,-0.19512017,-0.186980254,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.145157537,-0.607196654,-2.105374906
topiramate,-0.232389218,0.647130074,-0.172271491,0.695257959,-0.247332914,0.266256839,-0.249730644,-0.043140303,0.356439996,-0.1880943,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.020041213,0.648254209,-1.342730529
trandolapril,-0.222833051,-0.729343944,-1.257279651,0.130344476,-0.006376289,0.113415232,0.532779466,0.395656778,0.356439996,0.350237466,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.147226863,-0.635369464,0.314625909
tranylcypromine,-0.132049462,0.488306149,0.91273667,-0.622873502,-0.247332914,-0.431823806,-0.473304961,-0.559497899,-0.19512017,-0.566869927,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.119661498,0.389416513,1.134933641
trazodone,0.431764407,-0.094048243,0.91273667,-0.057960018,-0.488289538,-0.304169872,-0.026156327,0.191984089,0.908000162,0.227568627,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.142174557,-0.056066051,0.664326258
triamterene,-0.270613887,0.276540915,-0.172271491,0.506953465,0.234580335,0.376053258,-0.473304961,-0.242232646,0.356439996,-0.153063743,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.129548483,1.49167772,-0.07599682
trimethoprim,-0.246723469,0.11771699,0.91273667,0.506953465,-0.006376289,0.188042486,-0.026156327,-0.125891875,-0.19512017,-0.074090263,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.13607727,1.746993814,0.677347015
valaciclovir,-1.250121031,0.488306149,0.91273667,0.695257959,0.234580335,0.510413507,0.309205149,-0.057186696,-0.19512017,-0.084983157,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.08101408,0.121774815,0.71454918
valsartan,0.90957277,-0.729343944,-1.257279651,0.31864897,-0.006376289,0.239197636,0.532779466,0.410313883,0.356439996,0.585177381,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147176208,-0.535003827,-0.674951672
varenicline,-0.184608382,-0.252872169,0.91273667,-0.246264513,-0.247332914,-0.339884901,-0.58509212,-0.327121713,0.908000162,-0.324255473,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.145969883,0.408785321,1.155394832
venlafaxine,0.43654249,-0.094048243,0.91273667,-0.246264513,-0.247332914,-0.379732891,-0.026156327,-0.045888511,-0.19512017,-0.055399047,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.14330021,1.234600825,1.002865957
vincristine,0.756674093,-0.782285252,1.99774483,0.883562454,0.234580335,0.700061868,0.532779466,1.648228543,3.66580099,1.658498774,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147052386,0.605994993,0.956363251
warfarin,0.302756149,-0.464637402,-1.257279651,-0.246264513,-0.247332914,-0.138773419,-0.137943485,-0.058102765,0.356439996,-0.00786642,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146729699,-0.1898869,-1.882161918
ziprasidone,1.368268798,-0.994050486,0.91273667,-0.057960018,-0.247332914,-0.256757782,-0.137943485,0.339776565,1.459560327,0.361749274,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.14748051,1.016261545,0.664326258
zonisamide,-0.528630403,0.488306149,-0.172271491,-0.246264513,-0.247332914,0.037384331,-0.361517803,-0.438271426,-0.19512017,-0.460416646,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.108404969,0.428154128,-0.989309964
aceclofenac,1.482942805,-1.205815719,-1.257279651,-0.057960018,-0.006376289,-0.044962984,0.19741799,-0.032758187,-0.19512017,-0.014550695,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147577879,-0.698758288,-1.045113211
aliskiren,1.000356358,-1.311698336,0.91273667,0.506953465,0.475536959,0.504798918,1.538863894,0.899189406,-0.746680336,0.82717292,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147575815,1.259252034,1.1256331
amphetamine,0.035183465,0.541247457,0.91273667,-0.622873502,-0.247332914,-0.431823806,-0.361517803,-0.539344379,-0.746680336,-0.541989567,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.114971277,0.458087739,1.207477862
benzonatate,0.149857472,-1.417580953,-0.172271491,1.260171443,-0.247332914,0.31195336,3.103884114,1.039347973,-0.746680336,0.916544163,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147585383,-0.693475886,-0.009032924
chlorcyclizine,1.138920784,-0.464637402,0.91273667,-0.434569007,-0.488289538,-0.58419753,-0.249730644,0.001747081,0.356439996,0.027783051,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.146819751,0.039017184,0.764772102
deferoxamine,-0.404400229,-0.464637402,0.91273667,0.883562454,0.957450207,0.970419955,1.986012528,0.87292876,-1.298240502,0.711188358,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.145757886,0.090080403,1.248400244
entacapone,0.345758901,-0.358754785,-1.257279651,0.31864897,-0.006376289,0.381979769,-0.026156327,-0.132915072,-0.746680336,-0.086468551,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146119971,-0.304338942,-0.661186872
finasteride,0.837901515,-1.258757027,-0.172271491,-0.434569007,-0.006376289,-0.180882841,-0.361517803,0.30832486,0.908000162,0.256286256,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147578066,1.253969632,-0.241546453
fluorouracil,-1.125890857,0.805953999,-0.172271491,-0.434569007,-0.006376289,-0.180882841,-0.58509212,-0.744238493,-0.746680336,-0.759104747,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.037676442,0.061907593,-2.142577071
fospropofol,0.216750643,-0.041106935,-2.342287812,-0.057960018,-0.006376289,-0.042155689,0.085630832,-0.147572177,-0.746680336,-0.180914892,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.141949426,-1.050918417,-1.5845446
ketamine,0.43654249,-0.411696094,0.91273667,-0.434569007,-0.247332914,-0.407805839,-0.361517803,-0.270630787,-0.19512017,-0.271647747,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.146744708,2.002309908,0.731290154
metformin,-1.708817059,0.488306149,1.99774483,0.130344476,0.475536959,0.059218846,-0.58509212,-0.62301202,-1.298240502,-0.381938297,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.121725195,0.866593489,1.639022973
metronidazole,-0.92043326,0.75301269,-0.172271491,-0.057960018,-0.247332914,0.019292875,-0.249730644,-0.550031852,-0.746680336,-0.572811505,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.036550789,1.414202491,-0.079717037
mitomycin,-1.111556606,0.75301269,-0.172271491,0.506953465,0.234580335,0.510725429,-0.137943485,-0.032452831,0.908000162,-0.052304475,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.041869699,-1.35729773,0.610383119
phentermine,0.259753396,0.329482223,0.91273667,-0.622873502,-0.247332914,-0.431823806,-0.361517803,-0.487433799,-0.746680336,-0.484678091,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,-0.133413225,0.500346954,1.25212046
pregabalin,-1.517693714,0.911836615,-0.172271491,-0.246264513,-0.006376289,-0.140956871,-0.026156327,-0.481021316,-1.298240502,-0.542360916,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.064382758,-0.459289399,1.248400244
sulfamethizole,-0.595523574,0.170658298,-1.257279651,0.130344476,-0.006376289,0.129245255,-0.361517803,-0.231239818,-0.19512017,-0.255679755,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.136152314,-0.122976475,-0.291769376
tamsulosin,0.608553501,-0.994050486,0.91273667,0.31864897,-0.006376289,0.144139514,0.644566625,0.308935573,-0.19512017,0.264455927,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147492329,0.444001334,1.071689961
vancomycin,-0.318394723,-0.464637402,0.91273667,3.70812987,4.089886322,3.502054016,0.868140942,3.20218703,4.217361156,3.20739401,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.143394014,-0.777994317,1.192596997
acetylcysteine,-0.863096257,0.75301269,-1.257279651,-0.246264513,0.234580335,-0.116938904,-0.249730644,-0.564688957,-1.298240502,-0.616754429,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.052122321,-0.631847863,-0.933506717
adenosine,-1.422132042,0.858895307,-0.172271491,0.695257959,0.475536959,0.453409826,-0.361517803,-0.26116474,0.356439996,-0.300736725,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.115037141,0.887723097,0.078392163
alfentanil,0.202416392,-0.146989552,0.91273667,0.31864897,-0.488289538,-0.002697601,0.420992308,0.358097946,0.356439996,0.384896674,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.142887471,0.016126776,0.740590695
almotriptan,0.125967054,-0.252872169,0.91273667,-0.246264513,-0.247332914,-0.194841335,-0.026156327,0.097018263,0.356439996,0.08695127,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.145345146,1.713538602,1.121912884
alvimopan,0.704115173,-0.941109177,-0.172271491,0.130344476,0.234580335,0.066081122,0.309205149,0.395046065,0.356439996,0.409281902,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.147458747,-0.65121667,1.328384898
ambenonium,0.235862978,-3.11170282,1.99774483,-0.434569007,-0.006376289,-0.180882841,1.091715259,0.798421809,-0.19512017,1.065454973,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615195,0.593669389,-1.324129447
amifostine,-1.517693714,0.964777924,-0.172271491,0.130344476,0.475536959,0.110607937,0.19741799,-0.391551904,-1.298240502,-0.448285923,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.203213288,-0.941748777,1.337685439
amikacin,-2.377748767,0.964777924,4.167761152,2.389998409,2.644146577,1.953752945,0.532779466,0.739793389,0.356439996,0.524152419,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,0.784800643,0.826095074,1.166555481
aminocaproic acid,-2.138844586,1.303602297,-0.172271491,-0.246264513,-0.006376289,-0.140956871,-0.026156327,-0.583926407,-1.298240502,-0.654013078,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.700376672,-0.471615004,1.244680027
aminophylline,-0.848762006,1.547132316,-0.172271491,-0.246264513,-0.247332914,-0.094324585,-0.473304961,-0.518274791,0.908000162,-0.526888055,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.147615213,0.072472397,-0.799578924
ammonium chloride,-0.949101762,1.743015157,-1.257279651,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-0.960125435,-1.298240502,-1.013478575,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,2.178734206,-2.537034165,-1.956566247
apomorphine,0.350536985,0.11771699,-0.172271491,-0.246264513,-0.006376289,-0.293954438,-0.58509212,-0.126197232,0.908000162,-0.092905261,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.138047163,-0.145866884,1.810152931
argatroban,-0.829649672,-0.305813477,-0.172271491,0.883562454,0.957450207,0.751061057,0.309205149,0.608795513,0.356439996,0.697324674,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.144463385,-0.765668712,1.540437237
atropine,0.197638309,0.43536484,0.91273667,-0.246264513,-0.247332914,-0.246620328,-0.026156327,-0.077950928,0.356439996,-0.082631282,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.100337789,1.363139272,1.092151152
bacitracin,-2.234406258,-0.994050486,-0.172271491,2.954911892,3.607973074,3.505017272,2.880309797,3.526475479,0.908000162,3.412007118,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147155571,-0.742778304,1.13679375
bendamustine,0.618109668,-0.464637402,-1.257279651,-0.057960018,-0.247332914,-0.179635155,0.420992308,0.133050313,-0.19512017,0.067146009,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.14645579,-0.533243027,0.582481495
benzphetamine,0.928685104,-0.570520019,0.91273667,-0.622873502,-0.488289538,-0.609463183,-0.026156327,-0.146656108,-0.19512017,-0.112710523,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147178084,0.421110925,1.16841559
benzylpenicilloyl polylysine,-1.274011449,-0.51757871,-0.172271491,0.695257959,0.957450207,0.697566495,1.315289576,0.503142214,-0.19512017,0.429829861,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.146380747,-0.945270379,1.118192667
bethanechol,-2.186625422,0.064775682,0.91273667,-0.622873502,-0.247332914,-0.226735323,-0.137943485,-0.491708788,-1.298240502,-0.409170532,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.141780578,1.396594485,2.198915552
biperiden,1.196257787,-1.046991794,0.91273667,-0.434569007,-0.247332914,-0.451708811,-0.026156327,0.093048631,0.908000162,0.117896991,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147535292,1.128952786,1.075410178
bisacodyl,1.401715383,-1.364639644,-0.172271491,-0.246264513,-0.488289538,-0.124035121,0.19741799,0.141905647,0.356439996,0.156641034,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.147591387,-0.586067046,0.104433678
bivalirudin,-1.211896362,-0.941109177,-4.512304133,6.156088298,6.25849594,6.395751128,6.792860348,5.546102406,2.011120493,5.642450917,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.146744708,-0.81321033,1.555318103
brompheniramine,0.885682351,-0.782285252,0.91273667,-0.434569007,-0.488289538,-0.508946433,-0.026156327,-0.053522419,-0.19512017,-0.04735316,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.14737695,0.364765304,1.108892126
budesonide,0.307534232,-0.570520019,-0.172271491,0.31864897,-0.006376289,0.090956873,-0.137943485,0.405428181,1.459560327,0.354198518,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146757841,1.114866381,-1.19392187
butorphanol,0.895238519,-0.19993086,0.91273667,-0.246264513,-0.006376289,-0.293954438,-0.361517803,0.125416404,1.459560327,0.104280874,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.144613472,0.431675729,1.335825331
cabergoline,0.570328832,-0.464637402,1.99774483,-0.057960018,-0.006376289,-0.075765247,0.309205149,0.570015256,0.908000162,0.569456955,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.146414516,1.380747279,1.079130394
caffeine,-0.963436013,0.911836615,-0.172271491,-0.246264513,-0.488289538,-0.179011311,-0.58509212,-0.454455313,-0.19512017,-0.466234442,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.058754494,-1.466467371,-0.82562044
calcitriol,1.783962074,-0.994050486,-0.172271491,-0.246264513,0.234580335,-0.161465719,0.085630832,0.524822516,0.356439996,0.483180284,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.147490078,1.229318423,-0.896304553
calcium acetate,-0.734087999,1.531249923,-1.257279651,-0.434569007,-0.488289538,-0.321793445,-0.58509212,-0.881648852,-1.298240502,-0.792402343,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,2.610234501,-0.505070216,0.189998657
carbinoxamine,0.598997334,-0.094048243,0.91273667,-0.246264513,-0.488289538,-0.436970513,0.085630832,-0.065125961,-0.19512017,-0.066415724,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.143337732,0.257356465,0.995425524
carboprost tromethamine,-0.337507058,-0.51757871,-1.257279651,0.130344476,0.234580335,0.151469673,1.091715259,0.264964258,-0.746680336,0.352217992,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.146448286,-0.536764628,-0.896304553
carisoprodol,-0.007819287,0.223599607,-0.172271491,-0.434569007,-0.006376289,0.072163594,0.420992308,-0.154595373,-1.298240502,-0.2524614,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.132756594,1.347292067,2.146832522
chloramphenicol,-0.299282389,0.064775682,-0.172271491,0.130344476,0.234580335,0.265009152,0.085630832,-0.175664961,-0.746680336,-0.17695384,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.138966446,0.014365975,-1.175320788
chlorpheniramine,0.938241271,-0.411696094,0.91273667,-0.434569007,-0.488289538,-0.508946433,-0.026156327,-0.09199732,-0.19512017,-0.082259933,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.146641523,0.363004504,1.107032018
cinacalcet,1.812630575,-2.052876653,0.91273667,-0.622873502,-0.247332914,-0.540918402,0.19741799,0.124194979,0.356439996,0.156269686,0.591290166,-1.389464733,-1.019692467,2.136794673,2.031888636,-0.147614164,0.509150958,1.261421001
clemastine,1.678844234,-1.576404878,0.91273667,-0.434569007,-0.488289538,-0.537487263,0.085630832,0.159616316,0.356439996,0.175208467,0.591290166,0.719701606,0.980687837,2.136794673,2.031888636,-0.147607615,0.377090909,1.121912884
clevidipine,1.530723641,-1.205815719,-0.172271491,-0.057960018,-0.247332914,0.074347046,0.532779466,0.344662267,-0.19512017,0.327213849,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147565121,-0.369488566,0.333226992
codeine,-0.275391971,0.11771699,0.91273667,-0.057960018,-0.247332914,-0.307756971,-0.473304961,-0.057492052,1.459560327,-0.035841351,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.136790184,1.121909583,1.054948987
colistimethate,-1.422132042,0.170658298,-5.597312294,5.40287032,3.848929698,4.876224829,4.333542859,3.910613772,-0.746680336,3.499274052,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.069382333,-2.06161799,0.547139439
conivaptan,1.650175732,-1.364639644,-0.172271491,-0.246264513,-0.006376289,-0.025779803,-0.137943485,0.661927519,2.011120493,0.783972694,0.591290166,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147582381,0.657058212,0.504356949
corticorelin ovine triflutate,-0.848762006,1.547132316,-0.172271491,13.12335459,15.41484766,14.87658877,17.1890661,13.80141145,1.459560327,13.50872946,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147615213,-0.799123925,1.614841566
cortisone acetate,0.274087647,-0.676402635,-0.172271491,0.130344476,-0.247332914,0.127451706,-0.137943485,0.281758858,0.908000162,0.224474055,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.14709366,0.914135107,-1.361331612
